date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
7/1/2022,26.1,23.2,30.4,271,,1003.5,,Ranchi
8/1/2022,25.6,22.9,29.8,591,,1003.6,,Ranchi
9/1/2022,25.7,22.8,30.2,261.3,,1007.2,,Ranchi
10/1/2022,24,20.2,28.8,70.8,,1012.7,,Ranchi
11/1/2022,19.8,14.2,26.4,0,,1015.4,,Ranchi
12/1/2022,17.9,12.4,25.2,0,,1015.6,,Ranchi
1/1/2023,17.9,12.1,25.2,0,,1017,,Ranchi
2/1/2023,21.1,14.1,28.7,0,,1014.9,,Ranchi
3/1/2023,23.9,18.1,30.8,39.1,,1013.8,,Ranchi
4/1/2023,27.8,21.9,34.4,41.5,,1010.6,,Ranchi
5/1/2023,30,23.8,36.6,16.4,,1007.9,,Ranchi
6/1/2023,30.9,25.8,36.5,96.4,,1003.2,,Ranchi
7/1/2023,27.3,23.8,31.5,185.8,,1004.1,,Ranchi
8/1/2023,26.4,23,29.7,298.5,,1005.1,,Ranchi
9/1/2023,25.9,23.1,30.5,238.1,,1006.7,,Ranchi
10/1/2023,23.6,19.1,28.7,169.2,,1013.3,,Ranchi
11/1/2023,20.4,15,27.2,0.8,,1017.3,,Ranchi
12/1/2023,16.5,11.3,23,48.6,,1018.2,,Ranchi
1/1/2024,15.8,9.8,22.7,7.2,,1018.2,,Ranchi
2/1/2024,18.8,13.2,26.3,66.6,,1017.6,,Ranchi
3/1/2024,22.6,16.5,30,72.1,,1014.5,,Ranchi
4/1/2024,29.1,23.1,36,7,,1009.8,,Ranchi
5/1/2024,29,23.6,36.1,73.9,,1006.6,,Ranchi
6/1/2024,30.2,25.4,37,131.3,,1003.5,,Ranchi
7/1/2024,26.2,23.9,30.4,312.7,,1001.4,,Ranchi
8/1/2024,25.6,23.2,30,529.6,,,,Ranchi
9/1/2024,25.6,23,29.6,374.2,,1006.1,,Ranchi
10/1/2024,24.3,21.3,28.8,75.7,,1012.1,,Ranchi
11/1/2024,19.7,14.3,25.9,0,,1016.3,,Ranchi
12/1/2024,16.8,11,24.1,,,1016.6,,Ranchi
1/1/2025,16.4,9.4,24.2,0,,1016.7,,Ranchi
2/1/2025,20.5,13.4,27.8,18,,1015.8,,Ranchi
3/1/2025,24.4,17,31.5,,,,,Ranchi
4/1/2025,26.9,20.7,34.7,50.7,,1009.5,,Ranchi
5/1/2025,26.9,22.4,33.9,62.9,,1006.4,,Ranchi
6/1/2025,26.4,23.3,31.1,713.4,,1003.2,,Ranchi
7/1/2025,25.1,23.2,28.9,357.2,,1001.4,,Ranchi
8/1/2025,24.9,22.8,29.2,344,,1006.3,,Ranchi
9/1/2025,25.1,22.8,28.8,184.7,,1009.4,,Ranchi
10/1/2025,23.6,20.2,27.5,81,,1014.2,,Ranchi
11/1/2025,18,12.1,24.5,0,,1017.8,,Ranchi
12/1/2025,14.8,8.2,22.2,0,,1018.6,,Ranchi
1/1/2020,10.9,5.3,16.4,63,,1018.3,7800,Jalandhar
2/1/2020,14.8,7.6,22,20,,1017.1,12240,Jalandhar
3/1/2020,18.2,12.3,24.2,64,,1013.1,10920,Jalandhar
4/1/2020,24.4,17.1,31.7,33,,1009.4,14880,Jalandhar
5/1/2020,29.6,22.1,37.1,9,,1003.3,15900,Jalandhar
6/1/2020,31.2,25.2,37.2,43,,999.3,14100,Jalandhar
7/1/2020,30.7,26.2,35.2,201,,998.6,10800,Jalandhar
8/1/2020,30.2,26.4,34.1,183,,998.5,11820,Jalandhar
9/1/2020,29.8,24.7,34.9,19,,1003.2,13500,Jalandhar
10/1/2020,24.7,16.2,33.2,0,,1008.7,14640,Jalandhar
11/1/2020,17.3,9.9,24.8,15,,1016.9,9240,Jalandhar
12/1/2020,12,6.2,18.2,17,,1017.5,7200,Jalandhar
1/1/2021,11.7,6.8,18,25,,1016.1,5460,Jalandhar
2/1/2021,16.5,10.1,24.6,8.9,,1015,9540,Jalandhar
3/1/2021,22.1,14.6,30.4,4.2,,1011,11700,Jalandhar
4/1/2021,25.8,17.2,34.7,18.5,,1008.9,13500,Jalandhar
5/1/2021,30.8,22.3,37.2,28.7,,1004,15360,Jalandhar
6/1/2021,31.7,24.6,37.4,112.4,,1000,15600,Jalandhar
7/1/2021,30.8,26.3,35.2,324.1,,998.8,10140,Jalandhar
8/1/2021,30.1,25.8,33.7,113.8,,1001.4,13500,Jalandhar
9/1/2021,28.7,24.6,32.8,139.9,,1005.3,9780,Jalandhar
10/1/2021,25.1,19.1,32,67.6,,1009,13440,Jalandhar
11/1/2021,17.3,11,26.6,0.5,,1013.9,,Jalandhar
12/1/2021,12.7,6.9,20.6,0.7,,1018.6,6360,Jalandhar
1/1/2022,11.7,7.6,17,107.2,,1016.4,3900,Jalandhar
2/1/2022,14.1,7.9,21.7,58,,1013.6,11220,Jalandhar
3/1/2022,22.9,15.4,31.2,2.8,,1009.8,14700,Jalandhar
4/1/2022,29.8,20.8,39.1,0.1,,1004.9,15360,Jalandhar
5/1/2022,32.5,24.6,39.7,22,,1000,11040,Jalandhar
6/1/2022,32.3,25.4,39.5,61.6,,998.6,14580,Jalandhar
7/1/2022,30.7,26.5,34.5,357.2,,1001,6420,Jalandhar
8/1/2022,29.6,25.8,34,168,,1001.6,13320,Jalandhar
9/1/2022,28.8,24.1,32.9,250.8,,1004.6,11700,Jalandhar
10/1/2022,23.6,17.9,30.6,46,,1011.2,13260,Jalandhar
11/1/2022,18.3,12.5,26.7,7.1,,1014.8,10740,Jalandhar
12/1/2022,13,7.8,21.2,2.3,,1016.1,8700,Jalandhar
1/1/2023,11.5,6.4,18,19.5,,1018.5,6240,Jalandhar
2/1/2023,16.9,9.9,25.4,3.8,,1014.7,11340,Jalandhar
3/1/2023,21.1,14.2,28.4,64.1,,1013.2,12540,Jalandhar
4/1/2023,25.6,17.1,33.6,49.1,,1009.1,15540,Jalandhar
5/1/2023,29,20.7,36.6,90.7,,1005.9,14640,Jalandhar
6/1/2023,30.9,24.9,36.5,79.4,,1000.9,14820,Jalandhar
7/1/2023,29.4,25.6,33.5,376.8,,1001,8880,Jalandhar
8/1/2023,30.5,26.1,34.3,133.1,,1000.9,12960,Jalandhar
9/1/2023,28.4,24.1,33.7,56.4,,1004.6,10740,Jalandhar
10/1/2023,23.7,17.6,31,25.3,,1011.7,13560,Jalandhar
11/1/2023,19.1,13.4,26.7,7.9,,1016.2,8520,Jalandhar
12/1/2023,13.7,8.3,21.4,9.2,,1018,8700,Jalandhar
1/1/2024,9.1,5.2,15.9,3,,1018.8,,Jalandhar
2/1/2024,14.3,8,21.9,40.9,,1017.2,,Jalandhar
3/1/2024,20,12.7,27.4,57.6,,1013.3,12540,Jalandhar
4/1/2024,26,18,34,24.7,,1008,15540,Jalandhar
5/1/2024,32.8,24.4,40.6,2.5,,1002.1,18120,Jalandhar
6/1/2024,35,27.4,41.8,38.9,,998.7,15840,Jalandhar
7/1/2024,31,26.7,35.4,194,,997.5,9420,Jalandhar
8/1/2024,30.1,25.8,34.2,287,,1001.4,10020,Jalandhar
9/1/2024,28.8,25.6,33.9,27,,1003.5,11520,Jalandhar
10/1/2024,26.3,19.8,33.5,1.5,,1009.6,14100,Jalandhar
11/1/2024,19.7,14.5,27.4,0.5,,1014.5,4260,Jalandhar
12/1/2024,12.8,7.5,20.8,25,,1017,8640,Jalandhar
1/1/2025,12.6,7.9,19.5,20.6,,1016.8,8940,Jalandhar
2/1/2025,16.5,10.5,23.7,68.7,,1015.3,9900,Jalandhar
3/1/2025,19.7,12.3,27.1,27,,1011.8,16020,Jalandhar
4/1/2025,29.3,21.6,37.7,6.4,,1006,16440,Jalandhar
5/1/2025,32.1,24.4,38.7,40.3,,1002.2,,Jalandhar
6/1/2025,32.4,26.4,38,269.6,,999,,Jalandhar
7/1/2025,29.8,26.1,33.4,212.2,,998.6,,Jalandhar
8/1/2025,29.3,25.5,32.6,301.7,,1002.1,,Jalandhar
9/1/2025,28.4,24.4,32.9,208.8,,1004.8,,Jalandhar
10/1/2025,24.1,18.6,30.6,77.5,,1010.9,,Jalandhar
11/1/2025,18,12,25.5,5.2,,1015.5,,Jalandhar
12/1/2025,14.2,9.1,20.8,0,,1017,,Jalandhar
1/1/2020,26.4,22.2,31.6,,,1012.7,,Tiruchirappalli
2/1/2020,27.5,22.4,33.7,,,1012.9,,Tiruchirappalli
3/1/2020,30.1,25,36.7,,,1010.6,,Tiruchirappalli
4/1/2020,31.9,27,38.5,,,1009.6,,Tiruchirappalli
5/1/2020,33,,,,,,,Tiruchirappalli
6/1/2020,31.9,,38,,,1005.2,,Tiruchirappalli
7/1/2020,30.4,25.7,36.4,,,1005.5,,Tiruchirappalli
8/1/2020,30.5,26,36.1,,,1006,,Tiruchirappalli
9/1/2020,29.1,25,34.9,,,1006.7,,Tiruchirappalli
10/1/2020,29.4,25.3,34.9,,,1006.9,,Tiruchirappalli
11/1/2020,27.4,24,32.6,,,1010.8,,Tiruchirappalli
12/1/2020,25.1,22.1,29.5,,,1011.7,,Tiruchirappalli
1/1/2021,25.5,22.3,30.1,174.9,,1011.4,,Tiruchirappalli
2/1/2021,26.5,21.6,32.6,5.3,,1012.4,,Tiruchirappalli
3/1/2021,29.3,24,36,1.1,,1010.6,,Tiruchirappalli
4/1/2021,31.8,26.8,38.9,22.1,,1008.9,,Tiruchirappalli
5/1/2021,31.6,27.1,37.9,90.8,,1006.7,,Tiruchirappalli
6/1/2021,31.3,26.6,37.9,90.5,,1006.8,,Tiruchirappalli
7/1/2021,30.3,26.1,35.9,140.4,,1006.1,,Tiruchirappalli
8/1/2021,29.9,25.9,35.5,169.1,,1007.2,,Tiruchirappalli
9/1/2021,29.5,25.3,35.3,125.5,,1006.8,,Tiruchirappalli
10/1/2021,28.1,24.7,33.5,233.2,,1008.2,,Tiruchirappalli
11/1/2021,26.1,23.4,30.4,400.9,,1008.8,,Tiruchirappalli
12/1/2021,25.7,22.4,30.5,57.8,,1013.1,,Tiruchirappalli
1/1/2022,26.3,22.7,31.7,28.8,,1012.3,,Tiruchirappalli
2/1/2022,26.9,22.5,32.8,13.1,,1011.4,,Tiruchirappalli
3/1/2022,29.3,24.2,36.2,23.9,,1009.2,,Tiruchirappalli
4/1/2022,31.2,26.7,37.3,63.3,,1008.2,,Tiruchirappalli
5/1/2022,31.1,26.6,37.1,,,1005.1,,Tiruchirappalli
6/1/2022,30.6,26.1,36.7,89.6,,1005.8,,Tiruchirappalli
7/1/2022,30,26.4,35.3,57,,1005.9,,Tiruchirappalli
8/1/2022,29.3,25.4,35.2,108.9,,1005.9,,Tiruchirappalli
9/1/2022,29.3,25.3,34.5,142.8,,1007.5,,Tiruchirappalli
10/1/2022,27.8,24.5,32.5,134.3,,1009.3,,Tiruchirappalli
11/1/2022,26.2,23.1,30.7,99.8,,1011.1,,Tiruchirappalli
12/1/2022,25.9,23,29.9,86.9,,1011,,Tiruchirappalli
1/1/2023,25,21.1,29.7,2.6,,1013.5,,Tiruchirappalli
2/1/2023,25.8,21.1,31.7,20.1,,1012.8,,Tiruchirappalli
3/1/2023,29,24.3,34.9,46.4,,1011.3,,Tiruchirappalli
4/1/2023,30.8,25.7,37.5,37.8,,1009.2,,Tiruchirappalli
5/1/2023,30.5,25.9,37.2,165.1,,1008.2,,Tiruchirappalli
6/1/2023,31.5,27.2,37.7,43,,1006.4,,Tiruchirappalli
7/1/2023,30.9,27,36.3,54.7,,1007.1,,Tiruchirappalli
8/1/2023,31.1,25.9,37.7,118.6,,1008.1,,Tiruchirappalli
9/1/2023,29.9,25.6,36,196,,1007.6,,Tiruchirappalli
10/1/2023,29.2,25.2,34.6,149.2,,1011,,Tiruchirappalli
11/1/2023,27.6,24.1,32.3,142.8,,1011.7,,Tiruchirappalli
12/1/2023,27.4,23.7,32.1,26.8,,1012.2,,Tiruchirappalli
1/1/2024,26.8,22.8,32,55.6,,1013.5,,Tiruchirappalli
2/1/2024,28.6,23.7,34.9,7.8,,1013.6,,Tiruchirappalli
3/1/2024,30.4,24.7,37.5,2.4,,1011.7,,Tiruchirappalli
4/1/2024,33,27.7,40,5.3,,1008.1,,Tiruchirappalli
5/1/2024,32.1,27.8,38.4,238.3,,1005.3,,Tiruchirappalli
6/1/2024,30.8,26.2,36.3,170.6,,1006,,Tiruchirappalli
7/1/2024,31.5,27.7,36.6,32,,1005.4,,Tiruchirappalli
8/1/2024,30.7,,,,,,,Tiruchirappalli
9/1/2024,32.2,27.6,37.7,,,1006.4,,Tiruchirappalli
10/1/2024,29.1,24.8,34.5,345.5,,1008.6,,Tiruchirappalli
11/1/2024,27.3,24.5,31.2,111.8,,1009.9,,Tiruchirappalli
12/1/2024,27.2,23.6,31.4,,,1010.5,,Tiruchirappalli
1/1/2025,26,22.2,31.1,40.9,,1012.1,,Tiruchirappalli
2/1/2025,27.5,22.4,34.1,3.2,,1012.5,,Tiruchirappalli
3/1/2025,29.9,24.7,36.4,,,,,Tiruchirappalli
4/1/2025,31.9,27,38.4,70.2,,1008,,Tiruchirappalli
5/1/2025,31.2,26.4,37.5,142.2,,1005.5,,Tiruchirappalli
6/1/2025,32.1,27.6,37.8,20,,1005.8,,Tiruchirappalli
7/1/2025,32,28.2,37,45.1,,1005.6,,Tiruchirappalli
8/1/2025,30.4,26,36.3,108,,1006.7,,Tiruchirappalli
9/1/2025,30.5,26.4,36,104.7,,1007,,Tiruchirappalli
10/1/2025,28.9,25.5,33.7,286.3,,1008.3,,Tiruchirappalli
11/1/2025,27.5,24.6,31.6,237,,1011.2,,Tiruchirappalli
12/1/2025,25.7,21.9,30.7,50,,1012.2,,Tiruchirappalli
1/1/2020,22.1,16.1,28.1,12,,1015.4,7680,Bhubaneswar
2/1/2020,22.8,16.6,29,94,,1015.6,7860,Bhubaneswar
3/1/2020,28.2,21.9,34.4,58,,1011.5,10140,Bhubaneswar
4/1/2020,30.8,24.6,37,98,,1009.1,11520,Bhubaneswar
5/1/2020,30.4,25.4,35.3,158,,1005,10140,Bhubaneswar
6/1/2020,30.3,26.2,34.4,90,,1001.5,4920,Bhubaneswar
7/1/2020,30,26.1,33.9,134,,1002,4560,Bhubaneswar
8/1/2020,28.8,25.6,32,591,,999.6,3300,Bhubaneswar
9/1/2020,29.8,26,33.6,204,,1003.6,5880,Bhubaneswar
10/1/2020,27.4,23.8,31,211,,1006,5160,Bhubaneswar
11/1/2020,25.7,20,31.4,3,,1013.8,9720,Bhubaneswar
12/1/2020,22.8,15.9,29.8,0,,1014.5,6720,Bhubaneswar
1/1/2021,24.2,17.4,31,0,,1013.3,3300,Bhubaneswar
2/1/2021,25.5,16.8,34.2,0,,1013.1,12300,Bhubaneswar
3/1/2021,30.8,23.1,38.4,3,,1009.5,8340,Bhubaneswar
4/1/2021,32.1,25.5,38.7,5,,1007.9,11100,Bhubaneswar
5/1/2021,31.2,25.9,36.5,236,,1004,11220,Bhubaneswar
6/1/2021,29.8,26,33.6,308,,1001.4,4620,Bhubaneswar
7/1/2021,29.4,25.8,32.9,291,,1000.4,5820,Bhubaneswar
8/1/2021,29.5,25.6,33.3,287,,1002.7,7080,Bhubaneswar
9/1/2021,28.4,25,31.8,510,,1003.2,4500,Bhubaneswar
10/1/2021,28.2,24.2,32.2,90,,1007.9,6540,Bhubaneswar
11/1/2021,24.1,20.5,27.8,81,,1012,6240,Bhubaneswar
12/1/2021,21.3,16.1,26.5,69,,1015.5,5760,Bhubaneswar
1/1/2022,21,15.1,26.9,35,,1014.3,8040,Bhubaneswar
2/1/2022,23.9,17.2,30.6,36,,1012.3,10140,Bhubaneswar
3/1/2022,29.2,22.5,35.9,0,,1008.6,8700,Bhubaneswar
4/1/2022,32.2,26.3,38,0,,1006.3,11160,Bhubaneswar
5/1/2022,30.9,25.8,35.9,171,,1002.1,10500,Bhubaneswar
6/1/2022,30.8,26.4,35.2,55,,1001.4,5100,Bhubaneswar
7/1/2022,28.9,25.4,32.3,447,,1000,4140,Bhubaneswar
8/1/2022,28.7,25.3,32.2,388,,1000.8,6060,Bhubaneswar
9/1/2022,29.2,25.5,32.9,275,,1004.5,6960,Bhubaneswar
10/1/2022,27.4,23.1,31.8,187,,1010.2,8460,Bhubaneswar
11/1/2022,24.7,18.6,30.8,0,,1013.6,8040,Bhubaneswar
12/1/2022,23.3,16.7,29.9,0,,1014,5160,Bhubaneswar
1/1/2023,23.4,16.6,30.2,0,,1015.5,5520,Bhubaneswar
2/1/2023,26.5,18.4,34.6,0,,1013.3,11040,Bhubaneswar
3/1/2023,28.3,21.6,35,69,,1011.9,9000,Bhubaneswar
4/1/2023,31.2,24.4,38,78,,1008.3,10680,Bhubaneswar
5/1/2023,31.9,25.9,37.9,82,,1006.3,8880,Bhubaneswar
6/1/2023,32.5,27.2,37.9,163,,1001.3,4500,Bhubaneswar
7/1/2023,29.8,26.3,33.3,160,,1000.7,4620,Bhubaneswar
8/1/2023,29.2,25.5,33,501,,1003.2,5280,Bhubaneswar
9/1/2023,29,25.2,32.8,231,,1003.5,4140,Bhubaneswar
10/1/2023,28.3,23.6,32.9,43,,1010.6,7920,Bhubaneswar
11/1/2023,25.7,20.8,30.7,17,,1014.6,6420,Bhubaneswar
12/1/2023,22.1,16.6,27.6,22,,1016,3660,Bhubaneswar
1/1/2024,22.2,16.7,27.7,26,,1016.5,1260,Bhubaneswar
2/1/2024,26.5,20.3,32.6,10,,1015.3,6660,Bhubaneswar
3/1/2024,28.9,23.3,34.4,52,,1012.1,8520,Bhubaneswar
4/1/2024,32.9,25.8,40,26,,1007.1,10680,Bhubaneswar
5/1/2024,32.5,27.1,37.9,108,,1004,10920,Bhubaneswar
6/1/2024,32.2,27.3,37.1,199,,1001.4,4440,Bhubaneswar
7/1/2024,29.3,26.3,32.3,297,,998.7,2340,Bhubaneswar
8/1/2024,29.2,25.8,32.6,343,,1003.9,3780,Bhubaneswar
9/1/2024,29.5,26,33,254,,1003.7,6840,Bhubaneswar
10/1/2024,29.3,25.1,33.6,87,,1009.6,9780,Bhubaneswar
11/1/2024,25.2,19.6,30.8,7,,1013.9,10740,Bhubaneswar
12/1/2024,23,17.9,28.1,103,,1015.5,4980,Bhubaneswar
1/1/2025,22.2,15.6,28.8,0,,1015.5,7080,Bhubaneswar
2/1/2025,27.1,20.7,33.5,32,,1013.9,10980,Bhubaneswar
3/1/2025,28.9,22.3,35.5,13,,1010.9,11160,Bhubaneswar
4/1/2025,30.7,25.1,36.3,79,,1008.5,13440,Bhubaneswar
5/1/2025,31.3,26,36.6,85,,1004.2,9840,Bhubaneswar
6/1/2025,29.9,25.8,33.9,299,,1001.5,2760,Bhubaneswar
7/1/2025,29.2,25.7,32.6,415,,999.9,3060,Bhubaneswar
8/1/2025,29.1,25.5,32.8,232,,1003.6,5640,Bhubaneswar
9/1/2025,29.2,25.3,33.2,213,,1005,5940,Bhubaneswar
10/1/2025,28.5,24.1,32.9,198,,1010,9480,Bhubaneswar
11/1/2025,24,17.4,30.7,0,,1014.7,11640,Bhubaneswar
12/1/2025,20.9,13.9,27.9,0,,1015.9,4620,Bhubaneswar
1/1/2020,,,,,,,,Salem
2/1/2020,,,,,,,,Salem
3/1/2020,,,,,,,,Salem
4/1/2020,,,,,,,,Salem
5/1/2020,,,,,,,,Salem
6/1/2020,,,,,,,,Salem
7/1/2020,,,,,,,,Salem
8/1/2020,,,,,,,,Salem
9/1/2020,,,,,,,,Salem
10/1/2020,,,,,,,,Salem
11/1/2020,,,,,,,,Salem
12/1/2020,,,,,,,,Salem
1/1/2021,24.6,20.1,30.6,39.8,,1012.2,,Salem
2/1/2021,25.3,18.9,33,4.6,,1012.9,,Salem
3/1/2021,28.7,21.8,37.3,0,,1011.2,,Salem
4/1/2021,30.9,24.9,38,62.9,,1009.7,,Salem
5/1/2021,30.3,24.9,36.7,137.7,,1007.8,,Salem
6/1/2021,29.1,24,35.3,103.1,,1008.2,,Salem
7/1/2021,28.2,23.2,33.7,283.9,,1007.4,,Salem
8/1/2021,28.3,23.4,34.1,111.8,,1008.3,,Salem
9/1/2021,28,23,33.2,335,,1008,,Salem
10/1/2021,27.2,22.7,32.1,221.7,,1009.3,,Salem
11/1/2021,25.5,21.4,29.5,227.1,,1009.8,,Salem
12/1/2021,24.5,19.9,29.9,87.8,,1013.8,,Salem
1/1/2022,25.2,20.2,31.7,13.2,,1012.8,,Salem
2/1/2022,26,19.6,33.3,0.3,,1011.7,,Salem
3/1/2022,28.9,22,36.5,52.7,,1009.7,,Salem
4/1/2022,29.6,23.8,36.4,101.6,,1009,,Salem
5/1/2022,29.2,23.2,35.1,193.4,,1006.5,,Salem
6/1/2022,28.9,23,34.9,144.8,,1006.9,,Salem
7/1/2022,27.7,22.5,33.1,111.5,,1007.2,,Salem
8/1/2022,27.4,22.2,33.2,204.5,,1007.1,,Salem
9/1/2022,27.3,22.5,32.8,151,,1008.5,,Salem
10/1/2022,26,21.6,31.4,295.4,,1010.3,,Salem
11/1/2022,25.3,19.9,30.3,115.8,,1011.8,,Salem
12/1/2022,24.6,19.2,29.8,55.4,,1011.7,,Salem
1/1/2023,23.7,17.7,30.5,2.8,,1013.9,,Salem
2/1/2023,25.7,19.3,33.7,6.4,,1013.1,,Salem
3/1/2023,28.3,21,35.7,23.6,,1011.8,,Salem
4/1/2023,30.1,23.6,37.3,30.2,,1009.8,,Salem
5/1/2023,29.4,24.4,35.6,167.8,,1009.3,,Salem
6/1/2023,29.3,24.3,35.3,131.7,,1007.9,,Salem
7/1/2023,28.1,22.6,33.6,109.4,,1008.5,,Salem
8/1/2023,29.5,23.5,35.7,138.3,,1009.2,,Salem
9/1/2023,28,21.8,33.2,309.4,,1008.9,,Salem
10/1/2023,27.5,23.2,33.3,186.2,,1011.9,,Salem
11/1/2023,26.2,22.2,31.5,127.7,,1012.7,,Salem
12/1/2023,25.6,21.5,30.8,31.1,,1013,,Salem
1/1/2024,25.4,20.2,31.6,7.2,,1014.2,,Salem
2/1/2024,27.3,20.9,34.9,0,,1014.2,,Salem
3/1/2024,29.7,22.6,37.8,0.2,,1012.3,,Salem
4/1/2024,32.1,25.2,39.9,3.1,,1009,,Salem
5/1/2024,29.8,25.5,35.8,222.3,,1006.9,,Salem
6/1/2024,28,23.8,33.9,262.6,,1007.7,,Salem
7/1/2024,27.3,23.5,33.2,139.3,,1007.2,,Salem
8/1/2024,,,,,,,,Salem
9/1/2024,,,,,,,,Salem
10/1/2024,27.1,22.9,32,360.9,,1010.1,,Salem
11/1/2024,25.6,21.5,30.6,97.1,,1011.3,,Salem
12/1/2024,25.1,20.9,29.6,,,1011.7,,Salem
1/1/2025,23.8,18.8,29.8,13.7,,1013.1,,Salem
2/1/2025,25.6,19.7,33.6,0.1,,1013.3,,Salem
3/1/2025,,,,,,,,Salem
4/1/2025,29.7,23.8,36.8,80.5,,1009.3,,Salem
5/1/2025,28.9,24.1,35.2,263,,1007.1,,Salem
6/1/2025,28.6,24.3,34.2,115.4,,1007.7,,Salem
7/1/2025,28.1,24.2,33.7,54.2,,1007.4,,Salem
8/1/2025,27.3,23.4,32.8,147.7,,1008.5,,Salem
9/1/2025,26.6,23.1,31.4,150.6,,1009,,Salem
10/1/2025,25.8,22.8,30.1,178.1,,1010.1,,Salem
11/1/2025,25.4,21.1,30.9,132.4,,1012.8,,Salem
12/1/2025,23.4,18,29.7,39.9,,1013.4,,Salem
1/1/2020,,,,,,,,Warangal
2/1/2020,,,,,,,,Warangal
3/1/2020,,,,,,,,Warangal
4/1/2020,,,,,,,,Warangal
5/1/2020,,,,,,,,Warangal
6/1/2020,,,,,,,,Warangal
7/1/2020,,,,,,,,Warangal
8/1/2020,,,,,,,,Warangal
9/1/2020,,,,,,,,Warangal
10/1/2020,,,,,,,,Warangal
11/1/2020,,,,,,,,Warangal
12/1/2020,,,,,,,,Warangal
1/1/2021,23.9,18.4,30.4,,,1012.6,,Warangal
2/1/2021,24.3,17.7,31.3,1.3,,1013.3,,Warangal
3/1/2021,28.5,21.4,36.1,0,,1010.5,,Warangal
4/1/2021,30.6,24.7,37,11.3,,1008.5,,Warangal
5/1/2021,31.7,27.2,37.4,22.4,,1005.2,,Warangal
6/1/2021,28.5,25.1,33,143.8,,1004.5,,Warangal
7/1/2021,27.3,24.6,30.9,286.7,,1003.1,,Warangal
8/1/2021,27.5,24.7,31.3,165.7,,1005,,Warangal
9/1/2021,26.5,24,30.3,235,,1004.9,,Warangal
10/1/2021,26.5,22.6,31.4,61.1,,1008.7,,Warangal
11/1/2021,24.7,20.8,29.6,76.1,,1011,,Warangal
12/1/2021,22.7,17.2,29,1.8,,1014.7,,Warangal
1/1/2022,21.3,16.3,27.4,16.1,,1013.9,,Warangal
2/1/2022,24,17.7,30.9,0,,1012.1,,Warangal
3/1/2022,29,22,36.5,0,,1009,,Warangal
4/1/2022,31.9,25.5,38.9,2.6,,1007.3,,Warangal
5/1/2022,32.7,27.4,38.9,,,1002.8,,Warangal
6/1/2022,30.6,26.7,36.1,155.3,,1003,,Warangal
7/1/2022,26.2,23.9,29.8,698.9,,1003,,Warangal
8/1/2022,27.1,24.4,31.1,221.4,,1003.7,,Warangal
9/1/2022,26.4,23.7,30.5,201.2,,1006.1,,Warangal
10/1/2022,24.8,21.3,29.6,117.3,,1010.1,,Warangal
11/1/2022,23.2,17.9,29.2,1.2,,1012.9,,Warangal
12/1/2022,23.3,18.3,29.5,24.8,,1012.9,,Warangal
1/1/2023,22.4,16.8,29.2,5.6,,1014.6,,Warangal
2/1/2023,24.7,17.3,32.4,0,,1013.3,,Warangal
3/1/2023,26.6,20.7,33.3,36.9,,1011.7,,Warangal
4/1/2023,29.3,23.6,36,73.4,,1009.1,,Warangal
5/1/2023,30.7,25.4,37.1,44.9,,1007,,Warangal
6/1/2023,32.1,28,37.9,41,,1003.4,,Warangal
7/1/2023,27.3,24.6,31.3,533.8,,1003.4,,Warangal
8/1/2023,27.9,24.9,32,55.3,,1006.2,,Warangal
9/1/2023,27,24.2,31.2,201.3,,1005.4,,Warangal
10/1/2023,26.7,21.9,32.5,8.8,,1011.2,,Warangal
11/1/2023,25.4,20.9,30.7,41.8,,1013.5,,Warangal
12/1/2023,22.5,17.4,28.5,29.5,,1014.4,,Warangal
1/1/2024,23.7,18.4,29.8,0.3,,1014.6,,Warangal
2/1/2024,26,20.2,32.6,1.8,,1014.2,,Warangal
3/1/2024,28.5,22.8,35,4.9,,1011.7,,Warangal
4/1/2024,32.2,26,39,0.7,,1008,,Warangal
5/1/2024,31.9,26.7,38.7,59.8,,1004.5,,Warangal
6/1/2024,29.3,25.6,34.9,172.9,,1003.6,,Warangal
7/1/2024,26.9,24.5,30.7,447.6,,1001.9,,Warangal
8/1/2024,28.2,25.2,32.4,211.2,,,,Warangal
9/1/2024,27.9,24.9,32.2,246.7,,1004.7,,Warangal
10/1/2024,26.8,23.1,31.9,45.8,,1009.8,,Warangal
11/1/2024,23.8,18.8,29.4,5.6,,1013,,Warangal
12/1/2024,23.3,19.1,28.6,,,1013.3,,Warangal
1/1/2025,22.5,16.9,28.7,0,,1014.2,,Warangal
2/1/2025,26.2,19.8,32.7,0,,1013.3,,Warangal
3/1/2025,,,,,,,,Warangal
4/1/2025,30.6,24.8,37.1,23.1,,1008.1,,Warangal
5/1/2025,30.6,25.8,36.4,70.1,,1004.5,,Warangal
6/1/2025,29.7,26,34.5,152.2,,1003.3,,Warangal
7/1/2025,27.5,24.9,31.4,251.1,,1003.1,,Warangal
8/1/2025,26.9,24.1,30.7,315.8,,1005,,Warangal
9/1/2025,26.3,23.7,29.9,272.3,,1005.8,,Warangal
10/1/2025,26.1,22.9,30.5,249.4,,1009.2,,Warangal
11/1/2025,23.6,18.7,29.3,2.3,,1013.7,,Warangal
12/1/2025,21.6,15.5,28.2,0,,1014.8,,Warangal
